"id","processed","name_wd","name_rdl","name_pae","units_wd_id","units_rdl_id","value_min_PAE","value_max_PAE","value_min_RDL","value_max_RDL","value_null","asociado_id","group_id","group_sensor_id","import","required_rdl","required_pae","create_date"
"1537","PROCESSED","Pit_Volume_12"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1538","PROCESSED","Pit_Volume_13"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1539","PROCESSED","Pit_Volume_14"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1540","PROCESSED","Pit_Volume_2"," ","","54","54","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1541","PROCESSED","Pit_Volume_3"," ","","54","54","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1542","PROCESSED","Pit_Volume_4"," ","","54","54","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1543","PROCESSED","Pit_Volume_5"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1544","PROCESSED","Pit_Volume_6"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1545","PROCESSED","Pit_Volume_7"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1546","PROCESSED","Pit_Volume_8"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1547","PROCESSED","Pit_Volume_9"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1548","PROCESSED","Presion_de_Prueba","BOP_TEST","Presion de Prueba","6","6","0","3000","0","0","-999.25","0","1","14","SI","SI","SI","22/6/2022 10:36:26"
"1549","PROCESSED","Presion_de_Sunchado"," ","Presion de Zunchado","6","6","0","2500","0","0","-999.25","0","1","14","SI","SI","SI","11/7/2024 13:20:35"
"1550","PROCESSED","Propane_(GW)"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1551","PROCESSED","Pump_SPM_-_Total"," ","","12","12","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1552","PROCESSED","Pump_SPM_1","bombas","EPM Bomba 1","12","12","0","120","0","0","-999.25","0","1","14","SI","NO","SI","27/4/2021 17:05:56"
"1553","PROCESSED","Pump_SPM_2"," ","","12","12","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1554","PROCESSED","Pump_SPM_3"," ","","12","12","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1555","PROCESSED","R/T_Gear"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1556","PROCESSED","R/T_High_Ratio"," ","","45","45","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1557","PROCESSED","R/T_Low_Ratio"," ","","45","45","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1558","PROCESSED","RAW_Presion"," ","Presion de Bomba","19","19","0","0","0","0","-999.25","0","1","14","SI","NO","SI","30/4/2021 10:28:03"
"1559","PROCESSED","RAW_Torque"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1560","PROCESSED","Remote_Gain_Loss_Alarm"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1561","PROCESSED","Remote_Gain_Loss_Hi"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1562","PROCESSED","Remote_Gain_Loss_Lo"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1563","PROCESSED","Returns_Depth_-_Realtime"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1564","PROCESSED","Rig_Activity_Code"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1565","PROCESSED","Rig_Activity_Engine"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1566","PROCESSED","Rig_Activity_SubCode"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1567","PROCESSED","Rig_Activity_Time_Zone"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1568","PROCESSED","Rig_Activity_Version"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1569","PROCESSED","Rig_Air_Press"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1570","PROCESSED","ROP_-_Average"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1571","PROCESSED","ROP_-_Cut_Unit"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1572","PROCESSED","ROP_-_Fast"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1573","PROCESSED","Rotary_RPM","RPM","RPM Mesa Rotary","8","8","0","200","0","0","-999.25","0","1","14","SI","NO","SI","27/4/2021 17:05:56"
"1574","PROCESSED","Rotary_Torque","torque","Torque Mesa Rotary","5","5","0","500","0","0","-999.25","0","1","14","SI","NO","SI","27/4/2021 17:05:56"
"1575","PROCESSED","Run_Jnt_Time"," ","","40","40","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1576","PROCESSED","SDAQ_Status"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1577","PROCESSED","Skim_Flow"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1578","PROCESSED","Slip_Status","STATUS_CUNIA","","18","18","0","0","0","0","-999.25","0","1","14","SI","SI","NO","9/9/2021 10:17:17"
"1579","PROCESSED","Spare_Average_Out"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1580","PROCESSED","Standpipe_Pressure_1"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1581","PROCESSED","Standpipe_Pressure_2"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1582","PROCESSED","String_Displacement"," ","","28","28","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1583","PROCESSED","String_Length"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1584","PROCESSED","String_Speed"," ","","51","51","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1585","PROCESSED","String_Torque"," ","","9","9","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1586","PROCESSED","String_Weight"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1587","PROCESSED","Strks_-_Acc_Drill"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1588","PROCESSED","Strks_-_Acc_Fill"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1589","PROCESSED","Strks_-_Fill"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1590","PROCESSED","Strks_-_Pump_1"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1591","PROCESSED","Strks_-_Pump_2"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1592","PROCESSED","Strks_-_Pump_3"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1593","PROCESSED","Strks_-_Total"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1594","PROCESSED","Strks_-_Total_Spare"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1595","PROCESSED","Strokes_1A"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1596","PROCESSED","Strokes_1B"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:05:56"
"1597","PROCESSED","Strokes_2A"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1598","PROCESSED","Strokes_2B"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1599","PROCESSED","Strokes_3A"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1600","PROCESSED","Strokes_3B"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1601","PROCESSED","Subsea_TVD"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1602","PROCESSED","Svy_Azimuth"," ","","30","30","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1603","PROCESSED","Svy_Depth"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1604","PROCESSED","Svy_Inclination"," ","","30","30","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1605","PROCESSED","Svy_Number"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1606","PROCESSED","SVY_E_W_POSITION"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1607","PROCESSED","SVY_N_S_POSITION"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1608","PROCESSED","SVY_WALK_RATE"," ","","29","29","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1609","PROCESSED","T/D_Gear"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1610","PROCESSED","TD_High_Gear_Ratio"," ","","45","45","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1611","PROCESSED","TD_Low_Gear_Ratio"," ","","45","45","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1612","PROCESSED","TD/RT_Sel_Flag"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1613","PROCESSED","Time_Average_Output"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1614","PROCESSED","Time_On_Slip"," ","","40","40","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1615","PROCESSED","Tong_Length"," ","","39","39","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1616","PROCESSED","Tong_Torque"," ","","9","9","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1617","PROCESSED","Tong_Torque_LP"," ","","22","22","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1618","PROCESSED","Toolface_Grav"," ","","30","30","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1619","PROCESSED","Toolface_Mag"," ","","30","30","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1620","PROCESSED","Toolface_Thresh"," ","","30","30","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1621","PROCESSED","Top_Drive_RPM"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1622","PROCESSED","Torque_de_Llave"," ","Torque Llave","6","6","0","3000","0","0","-999.25","0","1","14","SI","NO","SI","30/4/2021 09:47:44"
"1623","PROCESSED","Total_Gas_(GW)"," ","","57","57","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1624","PROCESSED","Total_Gas_(ML)"," ","","57","57","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1625","PROCESSED","Total_Gas_Normalized"," ","","57","57","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1626","PROCESSED","Total_Gas_Out"," ","","35","35","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1627","PROCESSED","Total_Trip_Volume"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1628","PROCESSED","Trip_Tank_1"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1629","PROCESSED","Trip_Tank_2"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1630","PROCESSED","Trip_Tank_GL"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1631","PROCESSED","TVD"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1632","PROCESSED","TVD_-_WITS"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1633","PROCESSED","Velocidad_Viento","WINDSP","Velocidad Viento","21","21","0","200","0","0","-999.25","0","1","14","SI","SI","SI","22/4/2022 14:29:09"
"1634","PROCESSED","Velocidad_viento_promedio","WINDSPAVG","","21","21","0","150","0","0","-999.25","0","1","14","SI","SI","NO","21/9/2021 12:46:09"
"1635","PROCESSED","Washout_Factor"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1636","PROCESSED","Water_Out"," ","","42","42","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1637","PROCESSED","Water_Pit"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1638","PROCESSED","WC_A/D_Status"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1639","PROCESSED","WC_Auto/Time_Drill"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1640","PROCESSED","WC_Bit_Weight"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1641","PROCESSED","WC_Diff_P_Enable"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1642","PROCESSED","WC_Drum_Engaged"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1643","PROCESSED","WC_EADS_Enable"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1644","PROCESSED","WC_Freq_Cmd"," ","","47","47","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1645","PROCESSED","WC_Loop_In_Control_"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1646","PROCESSED","WC_Motor_Enable"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:10:16"
"1647","PROCESSED","WC_ROP"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1648","PROCESSED","WC_Target_Bit_Weight"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1649","PROCESSED","WC_Target_Diff_Press"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1650","PROCESSED","WC_Target_ROP"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1651","PROCESSED","WC_Target_Torque"," ","","9","9","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1652","PROCESSED","WC_Time_Tick"," ","","48","48","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1653","PROCESSED","WC_Torque"," ","","9","9","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1654","PROCESSED","WC_Torque_Enable"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1655","PROCESSED","WPDA_-_Avg_MSE"," ","","38","38","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1656","PROCESSED","WPDA_-_Bit_HHP"," ","","49","49","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1657","PROCESSED","WPDA_-_Bit_RPM"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1658","PROCESSED","WPDA_-_d_Exponent_"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1659","PROCESSED","WPDA_-_Dim_Torque"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1660","PROCESSED","WPDA_-_HCA_Heartbeat"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1661","PROCESSED","WPDA_-_HeartBeat"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1662","PROCESSED","WPDA_-_MSE"," ","","38","38","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1663","PROCESSED","WPDA_-_Mud_Motor_RPM"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1664","PROCESSED","WPDA_-_Mud_Motor_Torque"," ","","9","9","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1665","PROCESSED","WPDA_-_Pipe_Torq_Engr"," ","","9","9","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1666","PROCESSED","WPDA_-_Pseudo-MSE"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1667","PROCESSED","WPDA_-_Ref_CCS"," ","","38","38","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1668","PROCESSED","WPDA_-_Ref_Gamma"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1669","PROCESSED","WPDA_-_Ref_MSE"," ","","38","38","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1670","PROCESSED","WPDA_-_Status"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1671","PROCESSED","WSGD_Airflow"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1672","PROCESSED","WSGD_GCIB_Bd1_Chnl1_Te"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1673","PROCESSED","WSGD_GCIB_Bd2_Chnl1_Te"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1674","PROCESSED","WSGD_Methane"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1675","PROCESSED","WSGD_Propane"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1676","PROCESSED","WSGD_Pump_Shutdown"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:12:15"
"1677","PROCESSED","WSGD_Total_Gas"," ","","57","57","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 17:14:34"
"1678","PROCESSED","RAW_Presion"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/5/2021 09:45:01"
"1679","PROCESSED","Altura_del_Bloque","BHT","Altura Bloque","10","2","0","0","0","0","-999.25","1354","1","14","SI","SI","SI","9/9/2021 10:08:41"
"1680","PROCESSED","Circulating_Hrs"," ","","31","31","0","0","0","0","-999.25","0","1","14","NO","NO","NO","8/7/2021 18:16:04"
"1681","PROCESSED","Hook_Load","HL","Peso en el Gancho","7","4","0","0","0","0","-999.25","1445","1","14","SI","SI","SI","9/9/2021 10:08:41"
"1682","PROCESSED","Pit_Volume_1"," ","","16","14","0","0","0","0","-999.25","1534","1","14","NO","NO","NO","8/7/2021 18:16:04"
"1683","PROCESSED","Pit_Volume_2"," ","","16","14","0","0","0","0","-999.25","1540","1","14","NO","NO","NO","8/7/2021 18:16:04"
"1684","PROCESSED","Pit_Volume_3","piletas","","16","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","8/7/2021 18:16:04"
"1685","PROCESSED","Pit_Volume_4"," ","","16","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","8/7/2021 18:16:04"
"1686","PROCESSED","ROP_-_Average"," ","","17","17","0","0","0","0","-999.25","0","1","14","NO","NO","NO","8/7/2021 18:16:15"
"1687","PROCESSED","String_Speed"," ","","24","24","0","0","0","0","-999.25","0","1","14","NO","NO","NO","8/7/2021 18:16:15"
"1688","PROCESSED","Trip_Tank_1","piletas","Pileta Trip Tank 1","16","14","0","0","0","0","-999.25","1628","1","14","SI","SI","SI","8/7/2021 18:16:04"
"1689","PROCESSED","Trip_Tank_GL"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","8/7/2021 18:16:15"
"1690","PROCESSED","Peso_en_el_Gancho","HL","Peso en el Gancho","7","4","0","88964","0","0","-999.25","0","1","14","SI","SI","SI","4/5/2022 09:23:17"
"1691","PROCESSED","Altura_Bloque","BHT","Altura Bloque","26","2","0","0","0","0","-999.25","1354","1","14","SI","SI","SI","22/4/2022 14:09:35"
"1692","PROCESSED","Presion_Estado_de_Cunia","SL_PRESS","Presion estado cuña","6","6","0","2500","0","0","-999.25","0","1","14","SI","SI","SI","22/4/2022 14:34:04"
"1693","PROCESSED","Presion_Circulacion_Hidraulica","TOR_KEY","Presion Circulacion Hidraulica","6","6","0","2500","0","0","-999.25","0","1","14","SI","SI","SI","22/4/2022 14:37:40"
"1694","PROCESSED","Bit_Weight"," ","","4","4","0","0","0","0","-999.25","0","1","14","SI","SI","NO","21/9/2021 12:44:01"
"1695","PROCESSED","Bttm_Ann_Temp"," ","","121","118","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1696","PROCESSED","Bttm_Pipe_Temp"," ","","121","118","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1697","PROCESSED","Flow_In_Rate"," ","","33","33","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1698","PROCESSED","Flow_Temp                      F"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1699","PROCESSED","Gain_Loss"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1700","PROCESSED","GWEX_Temperature"," ","","121","118","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1701","PROCESSED","H2S_Pileta"," ","H2S Pileta","23","23","0","10","0","0","-999.25","0","1","14","SI","NO","SI","11/7/2024 12:49:21"
"1702","PROCESSED","H2S_Piso"," ","H2S Piso","23","23","0","10","0","0","-999.25","0","1","14","SI","NO","SI","11/7/2024 12:49:21"
"1703","PROCESSED","mA_H2S_Pileta"," ","","133","133","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1704","PROCESSED","mA_H2S_Piso"," ","","133","133","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1705","PROCESSED","Mud_Temp_In"," ","","121","121","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1706","PROCESSED","Mud_Temp_Out"," ","","121","121","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1707","PROCESSED","Mud_Volume"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1708","PROCESSED","Overpull","pesos","Overpull","4","4","0","0","0","0","-999.25","0","1","14","SI","SI","SI","21/9/2021 12:44:01"
"1709","PROCESSED","Peso_en_el_Gancho","HL","Peso en el Gancho","4","4","0","88964","0","0","-999.25","1690","1","14","SI","SI","SI","22/4/2022 14:14:17"
"1710","PROCESSED","Pit_Volume_10"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1711","PROCESSED","Pit_Volume_11"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1712","PROCESSED","Pit_Volume_12"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1713","PROCESSED","Pit_Volume_13"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1714","PROCESSED","Pit_Volume_14"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1715","PROCESSED","Pit_Volume_2"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1716","PROCESSED","Pit_Volume_3"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1717","PROCESSED","Pit_Volume_4"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1718","PROCESSED","Pit_Volume_5"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1719","PROCESSED","Pit_Volume_6"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1720","PROCESSED","Pit_Volume_7"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1721","PROCESSED","Pit_Volume_8"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1722","PROCESSED","Pit_Volume_9"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1723","PROCESSED","Presion_Estado_de_cuña","SL_PRESS","Presion estado cuña","6","6","0","2500","0","0","-999.25","1692","1","14","SI","SI","SI","22/4/2022 14:34:04"
"1724","PROCESSED","RAW_Peso"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
"1725","PROCESSED","RAW_Presion_Cuña"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","21/9/2021 12:44:01"
